,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id
MALSO3tm_neg,790.0,0.26827872395996155,0.47471464591358997,0.3509673717558401,MALSO3tm
MALSO3tm_pos,790.0,0.26827872395996155,0.47471464591358997,0.3509673717558401,MALSO3tm
MALSO4tm_neg,790.0,0.26827872395996155,0.47471464591358997,0.3509673717558401,MALSO4tm
MALSO4tm_pos,790.0,0.26827872395996155,0.47471464591358997,0.3509673717558401,MALSO4tm
MALTSULtm_neg,790.0,0.26827872395996155,0.47471464591358997,0.3509673717558401,MALTSULtm
MALTSULtm_pos,790.0,0.26827872395996155,0.47471464591358997,0.3509673717558401,MALTSULtm
MALT_pos,778.0,0.42982481629265656,0.06346328550021996,0.5141745714732614,MALT
MALTe_pos,478.0,0.01735630453250809,0.21112747831411027,0.04433207651022497,MALTe
MALTt1r_pos,778.0,0.42982481629265656,0.06346328550021996,0.5141745714732614,MALTt1r
MAL_Lte_neg,915.0,0.025006132129066348,0.5250221841076192,0.05754423176688762,MAL_Lte
MAL_Lte_pos,966.0,0.005406413411786003,0.6888257137362561,0.01873714648157286,MAL_Lte
MAL_Ltx_pos,879.0,0.06291258855031737,0.30697763096392594,0.11691539428972493,MAL_Ltx
MALtm_neg,982.0,0.003164184589353326,0.49656673928161565,0.01273825130936386,MALtm
MALtm_pos,982.0,0.003164184589353326,0.49656673928161565,0.01273825130936386,MALtm
MAN1PT2_pos,1105.0,2.0925825668206546e-05,0.8618009927828888,0.000386790261544592,MAN1PT2
MAN6PI_neg,965.0,0.005585559524636962,0.6147204950619697,0.019241636919540957,MAN6PI
MAN6PI_pos,846.0,0.13101762269216735,0.11352041314388206,0.1994856451796596,MAN6PI
MANt1r_neg,921.0,0.02117266816841059,0.4069986050787598,0.05118961544514459,MANt1r
MANt1r_pos,998.0,0.0018031415322279788,0.513720344431761,0.008422826885597541,MANt1r
MANt4_neg,998.0,0.0018031415322279788,0.513720344431761,0.008422826885597541,MANt4
MANt4_pos,921.0,0.02117266816841059,0.4069986050787598,0.05118961544514459,MANt4
MANter_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,MANter
MANtg_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,MANtg
MANtly_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,MANtly
MAOX_pos,865.0,0.08699845363819925,0.39936945700934773,0.1488063102528005,MAOX
MCCCrm_neg,744.0,0.6677874082051052,0.0874211297803081,0.737268179001012,MCCCrm
MCCCrm_pos,755.0,0.5852337788598503,0.11891946961471862,0.660116053713965,MCCCrm
MCD_pos,790.0,0.3593219465021342,0.30204196152728485,0.44469001154583787,MCD
MCDm_pos,819.0,0.22096101703719517,0.3485551506270235,0.3014539589578877,MCDm
MCITS_pos,798.0,0.31661631704442783,0.2823712789392831,0.40196709674990505,MCITS
