,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id
r2036_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2036
r2037_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2037
r2038_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2038
r2039_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2039
r2040_pos,1066.0,0.00012229205306567558,0.43314908919405964,0.0009112640442237056,r2040
r2041_pos,1023.0,0.0007096961921797759,0.3449380106887759,0.003930393742283759,r2041
r2042_pos,1027.0,0.0006076100105195611,0.33277448061156967,0.0034498100944790025,r2042
r2043_pos,1023.0,0.0007096961921797759,0.3352458066885875,0.003930393742283759,r2043
r2044_pos,1017.0,0.0008930345956364581,0.31828565746365006,0.004775761933293171,r2044
r2045_pos,983.0,0.0030572954769479644,0.34007024534462893,0.012057589584704253,r2045
r2046_pos,1017.0,0.0008930345956364581,0.3171581247615787,0.004775761933293171,r2046
r2047_pos,988.0,0.002570609038548051,0.32246970894791827,0.010782368463999688,r2047
r2048_pos,1065.0,0.00012768155915244552,0.44190388995594604,0.0009417595813332183,r2048
r2049_pos,1018.0,0.0008597064349539014,0.3180692038162139,0.004635463327082298,r2049
r2050_pos,1014.0,0.0010003407795123895,0.3256880370627289,0.005143372930065669,r2050
r2051_pos,1021.0,0.0007665156800844731,0.33174319826328175,0.004195293106659993,r2051
r2052_pos,993.0,0.002155762066835239,0.3134281799765906,0.009360734290211486,r2052
r2053_pos,1023.0,0.0007096961921797759,0.3329767781600587,0.003930393742283759,r2053
r2054_pos,997.0,0.0018691104947972889,0.3228653132087795,0.008320597468324444,r2054
r2055_pos,993.0,0.002155762066835239,0.3134281799765906,0.009360734290211486,r2055
r2056_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2056
r2057_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2057
r2058_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2058
r2059_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2059
r2060_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2060
r2061_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2061
r2062_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2062
r2063_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2063
r2064_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2064
r2065_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2065
r2066_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2066
r2067_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2067
r2068_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2068
r2069_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2069
